2016_taxon_oid,Name,Classification,Root-NotRoot,Taxonomic_Group,IMG_Phylum,IMG_Class,IMG_Order,IMG_Family,IMG_Genus,Isolation_Site,taxon_oid_is_same,taxon_oid_is_modified_(either_updated_or_deleted),taxon_oid_was_updated,taxon_oid_was_deleted,updated_taxon_oid_if_applicable,current_taxon_oid,Domain,Sequencing_Status,Study_Name,Genome_Name_/_Sample_Name,Sequencing_Center,IMG_Genome_ID_,Phylum,Class,Order,Family,Genus,Species,NCBI_Taxon_ID,Strain,NCBI_Assembly_Accession,Temperature_Range,Type_Strain,Chlorophyll_Concentration,Habitat,Isolation,Salinity,Sample_Collection_Temperature,Genome_Size___*_assembled,Gene_Count___*_assembled,GC___*_assembled,COG_Count___*_assembled,COG_%___*_assembled,KOG_Count_,KOG_%_,Pfam_Count___*_assembled,Pfam_%___*_assembled,Enzyme_Count___*_assembled,Enzyme_%___*_assembled,KEGG_Count___*_assembled,KEGG_%___*_assembled,Horizontally_Transferred_Count,Horizontally_Transferred_%
2565956888,Acinetobacter_baumannii_11126,NPA,NPA,Acinetobacter,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown,1,0,0,0,,2565956888,Bacteria,Permanent Draft,Comparative genomics and transcriptomics to identify genetic mechanisms underlying the emergence of carbapenem resistant Acinetobacter baumannii (CRAb),Acinetobacter baumannii 11126,University of Maryland School of Medicine,2565956888,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,1310802,11126,GCA_000588655.1,,Unknown,,,sputum,,,4063086,4071,39.05,2534,62.25,827,20.31,3122,76.69,1098,26.97,1116,27.41,0,0
2565956889,Acinetobacter_baumannii_1117819,NPA,NPA,Acinetobacter,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown,1,0,0,0,,2565956889,Bacteria,Permanent Draft,Comparative genomics and transcriptomics to identify genetic mechanisms underlying the emergence of carbapenem resistant Acinetobacter baumannii (CRAb),Acinetobacter baumannii 1117819,University of Maryland School of Medicine,2565956889,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,1310780,1117819,GCA_000588455.1,,Unknown,,,sputum,,,3934271,3947,38.96,2530,64.1,835,21.16,3056,77.43,1094,27.72,1118,28.33,1,0.03
2565956890,Acinetobacter_baumannii_1121032,NPA,NPA,Acinetobacter,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown,1,0,0,0,,2565956890,Bacteria,Permanent Draft,Comparative genomics and transcriptomics to identify genetic mechanisms underlying the emergence of carbapenem resistant Acinetobacter baumannii (CRAb),Acinetobacter baumannii 1121032,University of Maryland School of Medicine,2565956890,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,1310598,1121032,GCA_000580355,,Unknown,,,,,,4151063,4133,38.96,2551,61.72,826,19.99,3110,75.25,1087,26.3,1113,26.93,1,0.02
2565956891,Acinetobacter_baumannii_1130196,NPA,NPA,Acinetobacter,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown,1,0,0,0,,2565956891,Bacteria,Permanent Draft,Comparative genomics and transcriptomics to identify genetic mechanisms underlying the emergence of carbapenem resistant Acinetobacter baumannii (CRAb),Acinetobacter baumannii 1130196,University of Maryland School of Medicine,2565956891,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter sp. 1130196,1310772,1130196,GCA_000588095.1,,Unknown,,,sputum,,,4074818,4152,38.84,2572,61.95,841,20.26,3237,77.96,1090,26.25,1108,26.69,1,0.02
2565956892,Acinetobacter_baumannii_1159076,NPA,NPA,Acinetobacter,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown,1,0,0,0,,2565956892,Bacteria,Permanent Draft,Comparative genomics and transcriptomics to identify genetic mechanisms underlying the emergence of carbapenem resistant Acinetobacter baumannii (CRAb),Acinetobacter baumannii 1159076,University of Maryland School of Medicine,2565956892,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,1310644,1159076,GCA_000580835.1,,Unknown,,,perirectal,,,4246843,4489,38.98,2604,58.01,861,19.18,3318,73.91,1124,25.04,1149,25.6,1,0.02
2565956893,Acinetobacter_baumannii_1170863,NPA,NPA,Acinetobacter,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown,1,0,0,0,,2565956893,Bacteria,Permanent Draft,Comparative genomics and transcriptomics to identify genetic mechanisms underlying the emergence of carbapenem resistant Acinetobacter baumannii (CRAb),Acinetobacter baumannii 1170863,University of Maryland School of Medicine,2565956893,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,1310782,1170863,GCA_000588615.1,,Unknown,,,sputum,,,4085498,4044,39.04,2581,63.82,863,21.34,3110,76.9,1137,28.12,1146,28.34,0,0
2565956894,Acinetobacter_baumannii_1178044,NPA,NPA,Acinetobacter,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown,1,0,0,0,,2565956894,Bacteria,Permanent Draft,Comparative genomics and transcriptomics to identify genetic mechanisms underlying the emergence of carbapenem resistant Acinetobacter baumannii (CRAb),Acinetobacter baumannii 1178044,University of Maryland School of Medicine,2565956894,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,1310731,1178044,GCA_000584655.1,,Unknown,,,sputum,,,4006000,4048,39.06,2542,62.8,829,20.48,3070,75.84,1091,26.95,1124,27.77,1,0.02
2565956895,Acinetobacter_baumannii_1179249,NPA,NPA,Acinetobacter,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown,1,0,0,0,,2565956895,Bacteria,Permanent Draft,Comparative genomics and transcriptomics to identify genetic mechanisms underlying the emergence of carbapenem resistant Acinetobacter baumannii (CRAb),Acinetobacter baumannii 1179249,University of Maryland School of Medicine,2565956895,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter sp. 1179249,1310790,1179249,GCA_000587995.1,,Unknown,,,sputum,,,3938493,3879,38.82,2543,65.56,821,21.17,3057,78.81,1074,27.69,1090,28.1,4,0.1
2565956897,Acinetobacter_baumannii_1188188,NPA,NPA,Acinetobacter,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown,1,0,0,0,,2565956897,Bacteria,Permanent Draft,Comparative genomics and transcriptomics to identify genetic mechanisms underlying the emergence of carbapenem resistant Acinetobacter baumannii (CRAb),Acinetobacter baumannii 1188188,University of Maryland School of Medicine,2565956897,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,1310742,1188188,GCA_000584635.1,,Unknown,,,sputum,,,4136460,4165,38.96,2533,60.82,817,19.62,3142,75.44,1085,26.05,1110,26.65,1,0.02
2565956898,Acinetobacter_baumannii_1195185_11,NPA,NPA,Acinetobacter,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown,1,0,0,0,,2565956898,Bacteria,Permanent Draft,Comparative genomics and transcriptomics to identify genetic mechanisms underlying the emergence of carbapenem resistant Acinetobacter baumannii (CRAb),Acinetobacter baumannii 1195185_11,University of Maryland School of Medicine,2565956898,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,1310733,1195185_11,GCA_000584515,,Unknown,,,,,,4111595,4048,39.03,2583,63.81,855,21.12,3096,76.48,1138,28.11,1147,28.33,0,0
2582580779,Acinetobacter_baumannii_1195185_80,NPA,NPA,Acinetobacter,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown,1,0,0,0,,2582580779,Bacteria,Permanent Draft,Comparative genomics and transcriptomics to identify genetic mechanisms underlying the emergence of carbapenem resistant Acinetobacter baumannii (CRAb),Acinetobacter baumannii 1195185_80,University of Maryland School of Medicine,2582580779,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,1310826,1195185_80,GCA_000681635.1,,Unknown,,,,,,4263524,4310,39.06,2651,61.51,866,20.09,3234,75.03,1152,26.73,1165,27.03,0,0
2565956899,Acinetobacter_baumannii_1202252,NPA,NPA,Acinetobacter,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown,1,0,0,0,,2565956899,Bacteria,Permanent Draft,Comparative genomics and transcriptomics to identify genetic mechanisms underlying the emergence of carbapenem resistant Acinetobacter baumannii (CRAb),Acinetobacter baumannii 1202252,University of Maryland School of Medicine,2565956899,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,1310624,1202252,GCA_000580535.1,,Unknown,,,perirectal,,,4118702,4160,38.96,2590,62.26,848,20.38,3149,75.7,1112,26.73,1126,27.07,1,0.02
2565956900,Acinetobacter_baumannii_1207552,NPA,NPA,Acinetobacter,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown,1,0,0,0,,2565956900,Bacteria,Permanent Draft,Comparative genomics and transcriptomics to identify genetic mechanisms underlying the emergence of carbapenem resistant Acinetobacter baumannii (CRAb),Acinetobacter baumannii 1207552,University of Maryland School of Medicine,2565956900,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,1310730,1207552,GCA_000584495.1,,Unknown,,,sputum,,,4114309,4152,39.09,2590,62.38,854,20.57,3149,75.84,1119,26.95,1143,27.53,1,0.02
2565956902,Acinetobacter_baumannii_1232509,NPA,NPA,Acinetobacter,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown,1,0,0,0,,2565956902,Bacteria,Permanent Draft,Comparative genomics and transcriptomics to identify genetic mechanisms underlying the emergence of carbapenem resistant Acinetobacter baumannii (CRAb),Acinetobacter baumannii 1232509,University of Maryland School of Medicine,2565956902,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,1310774,1232509,GCA_000588155.1,,Unknown,,,sputum,,,4015273,4056,39.06,2557,63.04,833,20.54,3121,76.95,1100,27.12,1128,27.81,1,0.02
2565956903,Acinetobacter_baumannii_1237202,NPA,NPA,Acinetobacter,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown,1,0,0,0,,2565956903,Bacteria,Permanent Draft,Comparative genomics and transcriptomics to identify genetic mechanisms underlying the emergence of carbapenem resistant Acinetobacter baumannii (CRAb),Acinetobacter baumannii 1237202,University of Maryland School of Medicine,2565956903,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,1310767,1237202,GCA_000588635.1,,Unknown,,,sputum,,,4191661,4241,39.15,2604,61.4,846,19.95,3219,75.9,1115,26.29,1144,26.97,0,0
2565956904,Acinetobacter_baumannii_1237893,NPA,NPA,Acinetobacter,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown,1,0,0,0,,2565956904,Bacteria,Permanent Draft,Comparative genomics and transcriptomics to identify genetic mechanisms underlying the emergence of carbapenem resistant Acinetobacter baumannii (CRAb),Acinetobacter baumannii 1237893,University of Maryland School of Medicine,2565956904,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,1310744,1237893,GCA_000584535.1,,Unknown,,,sputum,,,4019909,4008,39.06,2512,62.67,812,20.26,3075,76.72,1082,27,1108,27.64,1,0.02
2565956905,Acinetobacter_baumannii_1239920,NPA,NPA,Acinetobacter,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown,1,0,0,0,,2565956905,Bacteria,Permanent Draft,Comparative genomics and transcriptomics to identify genetic mechanisms underlying the emergence of carbapenem resistant Acinetobacter baumannii (CRAb),Acinetobacter baumannii 1239920,University of Maryland School of Medicine,2565956905,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter sp. 1239920,1310680,1239920,GCA_000582235.1,,Unknown,,,perirectal,,,3294808,3273,41.61,2080,63.55,719,21.97,2474,75.59,987,30.16,996,30.43,2,0.06
2565956906,Acinetobacter_baumannii_1245249,NPA,NPA,Acinetobacter,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown,1,0,0,0,,2565956906,Bacteria,Permanent Draft,Comparative genomics and transcriptomics to identify genetic mechanisms underlying the emergence of carbapenem resistant Acinetobacter baumannii (CRAb),Acinetobacter baumannii 1245249,University of Maryland School of Medicine,2565956906,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter sp. 1245249,1310724,1245249,GCA_000584575.1,,Unknown,,,perirectal,,,3962855,3926,38.93,2580,65.72,850,21.65,3119,79.44,1118,28.48,1146,29.19,1,0.03
2565956907,Acinetobacter_baumannii_1245593,NPA,NPA,Acinetobacter,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown,1,0,0,0,,2565956907,Bacteria,Permanent Draft,Comparative genomics and transcriptomics to identify genetic mechanisms underlying the emergence of carbapenem resistant Acinetobacter baumannii (CRAb),Acinetobacter baumannii 1245593,University of Maryland School of Medicine,2565956907,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter sp. 1245593,1310728,1245593,GCA_000584615.1,,Unknown,,,sputum,,,4100883,4052,38.7,2613,64.49,846,20.88,3160,77.99,1109,27.37,1123,27.71,4,0.1
2565956908,Acinetobacter_baumannii_1247182,NPA,NPA,Acinetobacter,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown,1,0,0,0,,2565956908,Bacteria,Permanent Draft,Comparative genomics and transcriptomics to identify genetic mechanisms underlying the emergence of carbapenem resistant Acinetobacter baumannii (CRAb),Acinetobacter baumannii 1247182,University of Maryland School of Medicine,2565956908,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,1310597,1247182,GCA_000580135.1,,Unknown,,,perirectal,,,3991751,3957,39.05,2555,64.57,845,21.35,3077,77.76,1110,28.05,1130,28.56,0,0
2565956909,Acinetobacter_baumannii_1262761-97,NPA,NPA,Acinetobacter,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown,1,0,0,0,,2565956909,Bacteria,Permanent Draft,Comparative genomics and transcriptomics to identify genetic mechanisms underlying the emergence of carbapenem resistant Acinetobacter baumannii (CRAb),Acinetobacter baumannii 1262761-97,University of Maryland School of Medicine,2565956909,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,1310777,1262761-97,GCA_000588695.1,,Unknown,,,sputum,,,4002698,4021,39.03,2558,63.62,838,20.84,3097,77.02,1100,27.36,1127,28.03,1,0.02
2582580781,Acinetobacter_baumannii_1264765,NPA,NPA,Acinetobacter,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown,1,0,0,0,,2582580781,Bacteria,Permanent Draft,Comparative genomics and transcriptomics to identify genetic mechanisms underlying the emergence of carbapenem resistant Acinetobacter baumannii (CRAb),Acinetobacter baumannii 1264765,University of Maryland School of Medicine,2582580781,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter sp. 1264765,1310824,1264765,GCA_000681815.1,,Unknown,,,,,,4261525,4266,38.95,2695,63.17,860,20.16,3299,77.33,1155,27.07,1178,27.61,0,0
2565956910,Acinetobacter_baumannii_1264936,NPA,NPA,Acinetobacter,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown,1,0,0,0,,2565956910,Bacteria,Permanent Draft,Comparative genomics and transcriptomics to identify genetic mechanisms underlying the emergence of carbapenem resistant Acinetobacter baumannii (CRAb),Acinetobacter baumannii 1264936,University of Maryland School of Medicine,2565956910,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,1310743,1264936,GCA_000584475.1,,Unknown,,,sputum,,,3928172,3911,39.13,2527,64.61,829,21.2,3056,78.14,1089,27.84,1124,28.74,1,0.03
2565956911,Acinetobacter_baumannii_1266220,NPA,NPA,Acinetobacter,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown,1,0,0,0,,2565956911,Bacteria,Permanent Draft,Comparative genomics and transcriptomics to identify genetic mechanisms underlying the emergence of carbapenem resistant Acinetobacter baumannii (CRAb),Acinetobacter baumannii 1266220,University of Maryland School of Medicine,2565956911,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,1310758,1266220,GCA_000587975.1,,Unknown,,,sputum,,,4144788,4185,39.2,2588,61.84,845,20.19,3234,77.28,1107,26.45,1135,27.12,1,0.02
2565956913,Acinetobacter_baumannii_1271213,NPA,NPA,Acinetobacter,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown,1,0,0,0,,2565956913,Bacteria,Permanent Draft,Comparative genomics and transcriptomics to identify genetic mechanisms underlying the emergence of carbapenem resistant Acinetobacter baumannii (CRAb),Acinetobacter baumannii 1271213,University of Maryland School of Medicine,2565956913,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,1310737,1271213,GCA_000584595.1,,Unknown,,,sputum,,,4044084,4022,39.1,2530,62.9,815,20.26,3038,75.53,1089,27.08,1111,27.62,1,0.02
2565956914,Acinetobacter_baumannii_1271651,NPA,NPA,Acinetobacter,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown,1,0,0,0,,2565956914,Bacteria,Permanent Draft,Comparative genomics and transcriptomics to identify genetic mechanisms underlying the emergence of carbapenem resistant Acinetobacter baumannii (CRAb),Acinetobacter baumannii 1271651,University of Maryland School of Medicine,2565956914,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,1310732,1271651,GCA_000584555.1,,Unknown,,,sputum,,,3964820,3974,39.21,2532,63.71,828,20.84,3054,76.85,1093,27.5,1127,28.36,1,0.03
2565956915,Acinetobacter_baumannii_1276470-86,NPA,NPA,Acinetobacter,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown,1,0,0,0,,2565956915,Bacteria,Permanent Draft,Comparative genomics and transcriptomics to identify genetic mechanisms underlying the emergence of carbapenem resistant Acinetobacter baumannii (CRAb),Acinetobacter baumannii 1276470-86,University of Maryland School of Medicine,2565956915,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,1310769,1276470-86,GCA_000588115.1,,Unknown,,,sputum,,,4062686,4081,39.06,2527,61.92,814,19.95,3080,75.47,1082,26.51,1107,27.13,1,0.02
2565956917,Acinetobacter_baumannii_1281984,NPA,NPA,Acinetobacter,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown,1,0,0,0,,2565956917,Bacteria,Permanent Draft,Comparative genomics and transcriptomics to identify genetic mechanisms underlying the emergence of carbapenem resistant Acinetobacter baumannii (CRAb),Acinetobacter baumannii 1281984,University of Maryland School of Medicine,2565956917,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter sp. 1281984,1310795,1281984,GCA_000588595.1,,Unknown,,,sputum,,,4071879,3905,38.81,2607,66.76,854,21.87,3102,79.44,1104,28.27,1134,29.04,1,0.03
2565956918,Acinetobacter_baumannii_1287985,NPA,NPA,Acinetobacter,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown,1,0,0,0,,2565956918,Bacteria,Permanent Draft,Comparative genomics and transcriptomics to identify genetic mechanisms underlying the emergence of carbapenem resistant Acinetobacter baumannii (CRAb),Acinetobacter baumannii 1287985,University of Maryland School of Medicine,2565956918,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,1310746,1287985,GCA_000584035.1,,Unknown,,,sputum,,,3998888,4059,39.06,2536,62.48,834,20.55,3086,76.03,1097,27.03,1123,27.67,1,0.02
2565956919,Acinetobacter_baumannii_1289546,NPA,NPA,Acinetobacter,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown,1,0,0,0,,2565956919,Bacteria,Permanent Draft,Comparative genomics and transcriptomics to identify genetic mechanisms underlying the emergence of carbapenem resistant Acinetobacter baumannii (CRAb),Acinetobacter baumannii 1289546,University of Maryland School of Medicine,2565956919,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,1310600,1289546,GCA_000581575.1,,Unknown,,,perirectal,,,4132108,4195,39.14,2579,61.48,850,20.26,3216,76.66,1110,26.46,1138,27.13,1,0.02
2565956920,Acinetobacter_baumannii_1289694,NPA,NPA,Acinetobacter,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown,1,0,0,0,,2565956920,Bacteria,Permanent Draft,Comparative genomics and transcriptomics to identify genetic mechanisms underlying the emergence of carbapenem resistant Acinetobacter baumannii (CRAb),Acinetobacter baumannii 1289694,University of Maryland School of Medicine,2565956920,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter sp. 1289694,1310609,1289694,GCA_000580855.1,,Unknown,,,perirectal,,,4189636,4200,38.74,2664,63.43,859,20.45,3254,77.48,1129,26.88,1143,27.21,1,0.02
2565956921,Acinetobacter_baumannii_1291820,NPA,NPA,Acinetobacter,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown,1,0,0,0,,2565956921,Bacteria,Permanent Draft,Comparative genomics and transcriptomics to identify genetic mechanisms underlying the emergence of carbapenem resistant Acinetobacter baumannii (CRAb),Acinetobacter baumannii 1291820,University of Maryland School of Medicine,2565956921,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,1310654,1291820,GCA_000582115.1,,Unknown,,,perirectal,,,4099172,4171,39.04,2588,62.05,862,20.67,3132,75.09,1121,26.88,1147,27.5,0,0
2565956922,Acinetobacter_baumannii_1293320,NPA,NPA,Acinetobacter,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown,1,0,0,0,,2565956922,Bacteria,Permanent Draft,Comparative genomics and transcriptomics to identify genetic mechanisms underlying the emergence of carbapenem resistant Acinetobacter baumannii (CRAb),Acinetobacter baumannii 1293320,University of Maryland School of Medicine,2565956922,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,1310752,1293320,GCA_000584455.1,,Unknown,,,sputum,,,4001138,3926,39.09,2544,64.8,836,21.29,3038,77.38,1102,28.07,1108,28.22,0,0
2565956923,Acinetobacter_baumannii_1294217,NPA,NPA,Acinetobacter,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown,1,0,0,0,,2565956923,Bacteria,Permanent Draft,Comparative genomics and transcriptomics to identify genetic mechanisms underlying the emergence of carbapenem resistant Acinetobacter baumannii (CRAb),Acinetobacter baumannii 1294217,University of Maryland School of Medicine,2565956923,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,1310620,1294217,GCA_000580555.1,,Unknown,,,perirectal,,,4152310,4228,39.19,2579,61,854,20.2,3235,76.51,1116,26.4,1143,27.03,2,0.05
2565956924,Acinetobacter_baumannii_1294222,NPA,NPA,Acinetobacter,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown,1,0,0,0,,2565956924,Bacteria,Permanent Draft,Comparative genomics and transcriptomics to identify genetic mechanisms underlying the emergence of carbapenem resistant Acinetobacter baumannii (CRAb),Acinetobacter baumannii 1294222,University of Maryland School of Medicine,2565956924,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,1310765,1294222,GCA_000587915.1,,Unknown,,,sputum,,,4153129,4228,39.08,2580,61.02,849,20.08,3247,76.8,1113,26.32,1143,27.03,1,0.02
2565956925,Acinetobacter_baumannii_1294243,NPA,NPA,Acinetobacter,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown,1,0,0,0,,2565956925,Bacteria,Permanent Draft,Comparative genomics and transcriptomics to identify genetic mechanisms underlying the emergence of carbapenem resistant Acinetobacter baumannii (CRAb),Acinetobacter baumannii 1294243,University of Maryland School of Medicine,2565956925,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter sp. 1294243,1310756,1294243,GCA_000588015.1,,Unknown,,,sputum,,,4133817,4074,38.82,2633,64.63,861,21.13,3172,77.86,1136,27.88,1158,28.42,12,0.29
2565956926,Acinetobacter_baumannii_1294596,NPA,NPA,Acinetobacter,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown,1,0,0,0,,2565956926,Bacteria,Permanent Draft,Comparative genomics and transcriptomics to identify genetic mechanisms underlying the emergence of carbapenem resistant Acinetobacter baumannii (CRAb),Acinetobacter baumannii 1294596,University of Maryland School of Medicine,2565956926,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter sp. 1294596,1310603,1294596,GCA_000582925.1,,Unknown,,,perirectal,,,3349161,3412,41.41,2088,61.2,720,21.1,2568,75.26,977,28.63,987,28.93,5,0.15
